"SECONDS";"PID";"VALUE";"UNITS"
"46,7415227";"zurückgelegte Strecke (gesamt)";"0,00555624330555556";"km"
"46,745679";"Durchschnittsverbrauch (gesamt)";"0";"l/100km"
"46,9713894";"Einlaß-Lufttemperatur";"18";"℃"
"47,2020629";"Kühlmitteltemperatur";"61";"℃"
"47,4410129";"Motordrehzahl";"881";"rpm"
"47,4421908";"Berechneter Kraftstoffmengenfluss";"0";"l/h"
"47,4448513";"verbrauchte Spritmenge";"0";"l"
"47,4451491";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"0";"hp"
"47,4487721";"Durchschnittsverbrauch";"0";"l/100km"
"47,4493172";"verbrauchte Spritmenge (gesamt)";"0";"l"
"47,4496421";"Treibstoffkosten";"0";"€"
"47,4620818";"Treibstoffkosten (gesamt)";"0";"€"
"47,6670534";"Geschwindigkeit";"11";"km/h"
"47,6687843";"Berechneter momentaner Verbrauch";"0";"l/100km"
"47,6693421";"zurückgelegte Strecke";"0,00840273041666667";"km"
"47,6698044";"Fahrzeugbeschleunigung";"0,119778886259503";"m_sec2"
"47,6727998";"Durchschnittsgeschwindigkeit";"1,1571636157095";"km/h"
"47,6732558";"zurückgelegte Strecke (gesamt)";"0,00840273041666667";"km"
"47,6777304";"Durchschnittsverbrauch (gesamt)";"0";"l/100km"
"48,7343995";"Kühlmitteltemperatur";"61";"℃"
"48,9596076";"Motordrehzahl";"909";"rpm"
"48,9601208";"Berechneter Kraftstoffmengenfluss";"0";"l/h"
"48,9614572";"verbrauchte Spritmenge";"0";"l"
"48,9615873";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"0";"hp"
"48,9630151";"Durchschnittsverbrauch";"0";"l/100km"
"48,9631707";"verbrauchte Spritmenge (gesamt)";"0";"l"
"48,9633008";"Treibstoffkosten";"0";"€"
"48,9715372";"Treibstoffkosten (gesamt)";"0";"€"
"49,1863883";"Geschwindigkeit";"11";"km/h"
"49,1874246";"Berechneter momentaner Verbrauch";"0";"l/100km"
"49,1877641";"zurückgelegte Strecke";"0,0130423492222222";"km"
"49,1884228";"Fahrzeugbeschleunigung";"0";"m_sec2"
"49,1909615";"Durchschnittsgeschwindigkeit";"1,69751525695312";"km/h"
"49,1912641";"zurückgelegte Strecke (gesamt)";"0,0130423492222222";"km"
"49,1931498";"Durchschnittsverbrauch (gesamt)";"0";"l/100km"
"49,4256716";"Kühlmitteltemperatur";"61";"℃"
"49,6562966";"Motordrehzahl";"1135";"rpm"
"49,6572717";"Berechneter Kraftstoffmengenfluss";"0";"l/h"
"49,6601712";"verbrauchte Spritmenge";"0";"l"
"49,6604785";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"0";"hp"
"49,6633091";"Durchschnittsverbrauch";"0";"l/100km"
"49,6636721";"verbrauchte Spritmenge (gesamt)";"0";"l"
"49,6639801";"Treibstoffkosten";"0";"€"
"49,6766982";"Treibstoffkosten (gesamt)";"0";"€"
"49,8942031";"Geschwindigkeit";"15";"km/h"
"49,8952582";"Berechneter momentaner Verbrauch";"0";"l/100km"
"49,895637";"zurückgelegte Strecke";"0,0159918100555556";"km"
"49,8961185";"Fahrzeugbeschleunigung";"1,57004011766509";"m_sec2"
"49,8990921";"Durchschnittsgeschwindigkeit";"2,02944255868921";"km/h"
"49,8995881";"zurückgelegte Strecke (gesamt)";"0,0159918100555556";"km"
"49,903547";"Durchschnittsverbrauch (gesamt)";"0";"l/100km"
"50,1362214";"Kühlmitteltemperatur";"61";"℃"
"50,3761888";"Motordrehzahl";"1359";"rpm"
"50,3784792";"Berechneter Kraftstoffmengenfluss";"0";"l/h"
"50,3815207";"verbrauchte Spritmenge";"0";"l"
"50,3818305";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"0";"hp"
"50,384556";"Durchschnittsverbrauch";"0";"l/100km"
"50,3849292";"verbrauchte Spritmenge (gesamt)";"0";"l"
"50,3852322";"Treibstoffkosten";"0";"€"
"50,4100385";"Treibstoffkosten (gesamt)";"0";"€"
"50,6063356";"Geschwindigkeit";"17";"km/h"
"50,6073858";"Berechneter momentaner Verbrauch";"0";"l/100km"
"50,6077235";"zurückgelegte Strecke";"0,019354428";"km"
"50,608503";"Fahrzeugbeschleunigung";"0,39121702138314";"m_sec2"
"50,6110839";"Durchschnittsgeschwindigkeit";"2,39603854806873";"km/h"
"50,6113886";"zurückgelegte Strecke (gesamt)";"0,019354428";"km"
"50,6155613";"Durchschnittsverbrauch (gesamt)";"0";"l/100km"
"50,8376933";"Kühlmitteltemperatur";"61";"℃"
"51,0689828";"Motordrehzahl";"1586";"rpm"
"51,0722321";"Berechneter Kraftstoffmengenfluss";"0";"l/h"
"51,0765055";"verbrauchte Spritmenge";"0";"l"
"51,0768653";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"0";"hp"
"51,0804034";"Durchschnittsverbrauch";"0";"l/100km"
"51,0807858";"verbrauchte Spritmenge (gesamt)";"0";"l"
"51,0810868";"Treibstoffkosten";"0";"€"
"51,101141";"Treibstoffkosten (gesamt)";"0";"€"
"51,3025527";"Geschwindigkeit";"21";"km/h"
"51,3036792";"Berechneter momentaner Verbrauch";"0";"l/100km"
"51,3046694";"zurückgelegte Strecke";"0,02341992825";"km"
"51,3050583";"Fahrzeugbeschleunigung";"0,524944964769894";"m_sec2"
"51,3083172";"Durchschnittsgeschwindigkeit";"2,83145096724075";"km/h"
"51,3086815";"zurückgelegte Strecke (gesamt)";"0,02341992825";"km"
"51,3127638";"Durchschnittsverbrauch (gesamt)";"0";"l/100km"
"51,5404396";"Kühlmitteltemperatur";"61";"℃"
"51,7790345";"Motordrehzahl";"1828";"rpm"
"51,7802533";"Berechneter Kraftstoffmengenfluss";"0";"l/h"
"51,7831389";"verbrauchte Spritmenge";"0";"l"
"51,7834458";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"0";"hp"
"51,7886119";"Durchschnittsverbrauch";"0";"l/100km"
"51,7888928";"verbrauchte Spritmenge (gesamt)";"0";"l"
"51,7890293";"Treibstoffkosten";"0";"€"
"51,8130805";"Treibstoffkosten (gesamt)";"0";"€"
"52,4373492";"Geschwindigkeit";"25";"km/h"
"52,4386061";"Berechneter momentaner Verbrauch";"0";"l/100km"
"52,438984";"zurückgelegte Strecke";"0,0312971011666667";"km"
"52,4393714";"Fahrzeugbeschleunigung";"0,341781698423997";"m_sec2"
"52,4436435";"Durchschnittsgeschwindigkeit";"3,64482657131873";"km/h"
"52,4440255";"zurückgelegte Strecke (gesamt)";"0,0312971011666667";"km"
"52,4479583";"Durchschnittsverbrauch (gesamt)";"0";"l/100km"
"52,8719621";"Kühlmitteltemperatur";"62";"℃"
"53,1062024";"Motordrehzahl";"2302";"rpm"
"53,1069258";"Berechneter Kraftstoffmengenfluss";"0";"l/h"
"53,1093254";"verbrauchte Spritmenge";"0";"l"
"53,1094687";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"0";"hp"
"53,1113826";"Durchschnittsverbrauch";"0";"l/100km"
"53,111595";"verbrauchte Spritmenge (gesamt)";"0";"l"
"53,1117353";"Treibstoffkosten";"0";"€"
"53,1323779";"Treibstoffkosten (gesamt)";"0";"€"
"53,3436974";"Geschwindigkeit";"32";"km/h"
"53,344847";"Berechneter momentaner Verbrauch";"0";"l/100km"
"53,345192";"zurückgelegte Strecke";"0,0393522638333333";"km"
"53,3457862";"Fahrzeugbeschleunigung";"0,467712134246104";"m_sec2"
"53,3488466";"Durchschnittsgeschwindigkeit";"4,45253697033699";"km/h"
"53,3491577";"zurückgelegte Strecke (gesamt)";"0,0393522638333333";"km"
"53,3537763";"Durchschnittsverbrauch (gesamt)";"0";"l/100km"
"53,5805813";"Kühlmitteltemperatur";"62";"℃"
"53,8160533";"Motordrehzahl";"2556";"rpm"
"53,8172506";"Berechneter Kraftstoffmengenfluss";"0";"l/h"
"53,8203259";"verbrauchte Spritmenge";"0";"l"
"53,820638";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"0";"hp"
"53,8238777";"Durchschnittsverbrauch";"0";"l/100km"
"53,8242449";"verbrauchte Spritmenge (gesamt)";"0";"l"
"53,824555";"Treibstoffkosten";"0";"€"
"53,8401301";"Treibstoffkosten (gesamt)";"0";"€"
"54,0476456";"Geschwindigkeit";"36";"km/h"
"54,0489256";"Berechneter momentaner Verbrauch";"0";"l/100km"
"54,0493236";"zurückgelegte Strecke";"0,0463935428333333";"km"
"54,0497707";"Fahrzeugbeschleunigung";"1,57831645718462";"m_sec2"
"54,0526284";"Durchschnittsgeschwindigkeit";"5,13562862244586";"km/h"
"54,0529653";"zurückgelegte Strecke (gesamt)";"0,0463935428333333";"km"
"54,0567622";"Durchschnittsverbrauch (gesamt)";"0";"l/100km"
"54,2944948";"Kühlmitteltemperatur";"62";"℃"
"54,5367796";"Motordrehzahl";"2791";"rpm"
"54,5381234";"Berechneter Kraftstoffmengenfluss";"0";"l/h"
"54,5412854";"verbrauchte Spritmenge";"0";"l"
"54,5416";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"0";"hp"
"54,5448069";"Durchschnittsverbrauch";"0";"l/100km"
"54,5451874";"verbrauchte Spritmenge (gesamt)";"0";"l"
"54,5455005";"Treibstoffkosten";"0";"€"
"54,5673321";"Treibstoffkosten (gesamt)";"0";"€"
"54,7585297";"Geschwindigkeit";"40";"km/h"
"54,7597268";"Berechneter momentaner Verbrauch";"0";"l/100km"
"54,7601014";"zurückgelegte Strecke";"0,0542910472777778";"km"
"54,7605244";"Fahrzeugbeschleunigung";"0,785383510229188";"m_sec2"
"54,763615";"Durchschnittsgeschwindigkeit";"5,88128309425522";"km/h"
"54,7639766";"zurückgelegte Strecke (gesamt)";"0,0542910472777778";"km"
"54,7676468";"Durchschnittsverbrauch (gesamt)";"0";"l/100km"
"54,9862862";"Kühlmitteltemperatur";"62";"℃"
"55,2412472";"Motordrehzahl";"2887";"rpm"
"55,2424272";"Berechneter Kraftstoffmengenfluss";"0";"l/h"
"55,2451642";"verbrauchte Spritmenge";"0";"l"
"55,2454782";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"0";"hp"
"55,2492138";"Durchschnittsverbrauch";"0";"l/100km"
"55,2496307";"verbrauchte Spritmenge (gesamt)";"0";"l"
"55,2499434";"Treibstoffkosten";"0";"€"
"55,2625986";"Treibstoffkosten (gesamt)";"0";"€"
"55,4649233";"Geschwindigkeit";"42";"km/h"
"55,4663922";"Berechneter momentaner Verbrauch";"0";"l/100km"
"55,4668126";"zurückgelegte Strecke";"0,0625359844444444";"km"
"55,4673084";"Fahrzeugbeschleunigung";"0,261866753815922";"m_sec2"
"55,471078";"Durchschnittsgeschwindigkeit";"6,63323995668188";"km/h"
"55,4718482";"zurückgelegte Strecke (gesamt)";"0,0625359844444444";"km"
"55,4764664";"Durchschnittsverbrauch (gesamt)";"0";"l/100km"
"55,7195095";"Kühlmitteltemperatur";"62";"℃"
"55,9552148";"Motordrehzahl";"1880";"rpm"
"55,9557861";"Berechneter Kraftstoffmengenfluss";"0";"l/h"
"55,9569811";"verbrauchte Spritmenge";"0";"l"
"55,9571125";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"0";"hp"
"55,958814";"Durchschnittsverbrauch";"0";"l/100km"
"55,9589677";"verbrauchte Spritmenge (gesamt)";"0";"l"
"55,9591026";"Treibstoffkosten";"0";"€"
"55,9672421";"Treibstoffkosten (gesamt)";"0";"€"
"56,1895387";"Geschwindigkeit";"43";"km/h"
"56,1901682";"Berechneter momentaner Verbrauch";"0";"l/100km"
"56,1905575";"zurückgelegte Strecke";"0,0711807223611111";"km"
"56,1907514";"Fahrzeugbeschleunigung";"0,0976375920663911";"m_sec2"
"56,1922083";"Durchschnittsgeschwindigkeit";"7,39309858388955";"km/h"
"56,1923631";"zurückgelegte Strecke (gesamt)";"0,0711807223611111";"km"
"56,1946602";"Durchschnittsverbrauch (gesamt)";"0";"l/100km"
"57,054622";"Kühlmitteltemperatur";"62";"℃"
"57,3176784";"Motordrehzahl";"1987";"rpm"
"57,3190124";"Berechneter Kraftstoffmengenfluss";"0";"l/h"
"57,3218396";"verbrauchte Spritmenge";"0";"l"
"57,3221591";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"0";"hp"
"57,3259934";"Durchschnittsverbrauch";"0";"l/100km"
"57,3266783";"verbrauchte Spritmenge (gesamt)";"0";"l"
"57,3270921";"Treibstoffkosten";"0";"€"
"57,3449451";"Treibstoffkosten (gesamt)";"0";"€"
"57,5745893";"Geschwindigkeit";"47";"km/h"
"57,5757271";"Berechneter momentaner Verbrauch";"0";"l/100km"
"57,5760982";"zurückgelegte Strecke";"0,0892696776388889";"km"
"57,5764731";"Fahrzeugbeschleunigung";"0,262631367225018";"m_sec2"
"57,5799175";"Durchschnittsgeschwindigkeit";"8,91496574361861";"km/h"
"57,5806036";"zurückgelegte Strecke (gesamt)";"0,0892696776388889";"km"
"57,585205";"Durchschnittsverbrauch (gesamt)";"0";"l/100km"
"57,8042177";"Kühlmitteltemperatur";"62";"℃"
"58,0381432";"Motordrehzahl";"2072";"rpm"
"58,0394189";"Berechneter Kraftstoffmengenfluss";"0";"l/h"
"58,0422958";"verbrauchte Spritmenge";"0";"l"
"58,0426626";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"0";"hp"
"58,0462887";"Durchschnittsverbrauch";"0";"l/100km"
"58,0466628";"verbrauchte Spritmenge (gesamt)";"0";"l"
"58,0469662";"Treibstoffkosten";"0";"€"
"58,062171";"Treibstoffkosten (gesamt)";"0";"€"
"58,2653333";"Geschwindigkeit";"48";"km/h"
"58,2664231";"Berechneter momentaner Verbrauch";"0";"l/100km"
"58,2667754";"zurückgelegte Strecke";"0,0984786643055556";"km"
"58,2671618";"Fahrzeugbeschleunigung";"0,0564431007374111";"m_sec2"
"58,270456";"Durchschnittsgeschwindigkeit";"9,64977767087352";"km/h"
"58,270879";"zurückgelegte Strecke (gesamt)";"0,0984786643055556";"km"
"58,2750975";"Durchschnittsverbrauch (gesamt)";"0";"l/100km"
"58,4938201";"Kühlmitteltemperatur";"63";"℃"
"58,7341042";"Motordrehzahl";"2156";"rpm"
"58,7353241";"Berechneter Kraftstoffmengenfluss";"0";"l/h"
"58,7383983";"verbrauchte Spritmenge";"0";"l"
"58,7387271";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"0";"hp"
"58,7420025";"Durchschnittsverbrauch";"0";"l/100km"
"58,7424119";"verbrauchte Spritmenge (gesamt)";"0";"l"
"58,7427172";"Treibstoffkosten";"0";"€"
"58,7567995";"Treibstoffkosten (gesamt)";"0";"€"
"58,9681899";"Geschwindigkeit";"51";"km/h"
"58,9687075";"Berechneter momentaner Verbrauch";"0";"l/100km"
"58,9688524";"zurückgelegte Strecke";"0,108424759388889";"km"
"58,9690337";"Fahrzeugbeschleunigung";"0,148193383355121";"m_sec2"
"58,9701277";"Durchschnittsgeschwindigkeit";"10,4258149070653";"km/h"
"58,9702723";"zurückgelegte Strecke (gesamt)";"0,108424759388889";"km"
"58,9724837";"Durchschnittsverbrauch (gesamt)";"0";"l/100km"
"59,2039933";"Kühlmitteltemperatur";"63";"℃"
"59,4334956";"Motordrehzahl";"2246";"rpm"
"59,4339776";"Berechneter Kraftstoffmengenfluss";"0";"l/h"
"59,4347981";"verbrauchte Spritmenge";"0";"l"
"59,4348856";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"0";"hp"
"59,4360764";"Durchschnittsverbrauch";"0";"l/100km"
"59,4362215";"verbrauchte Spritmenge (gesamt)";"0";"l"
"59,4363062";"Treibstoffkosten";"0";"€"
"59,4523023";"Treibstoffkosten (gesamt)";"0";"€"
"59,6691981";"Geschwindigkeit";"53";"km/h"
"59,6696537";"Berechneter momentaner Verbrauch";"0";"l/100km"
"59,6697709";"zurückgelegte Strecke";"0,118743837305556";"km"
"59,6698907";"Fahrzeugbeschleunigung";"0,0878467870512009";"m_sec2"
"59,6708479";"Durchschnittsgeschwindigkeit";"11,2082894124753";"km/h"
"59,6710127";"zurückgelegte Strecke (gesamt)";"0,118743837305556";"km"
"59,6728914";"Durchschnittsverbrauch (gesamt)";"0";"l/100km"
"59,8967492";"Einlaß-Lufttemperatur";"18";"℃"
"60,15607";"Kühlmitteltemperatur";"63";"℃"
"61,0164823";"Motordrehzahl";"2357";"rpm"
"61,0174428";"Berechneter Kraftstoffmengenfluss";"0";"l/h"
"61,018191";"verbrauchte Spritmenge";"0";"l"
"61,0187439";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"0";"hp"
"61,0196033";"Durchschnittsverbrauch";"0";"l/100km"
"61,0197932";"verbrauchte Spritmenge (gesamt)";"0";"l"
"61,019969";"Treibstoffkosten";"0";"€"
"61,0207736";"Treibstoffkosten (gesamt)";"0";"€"
"61,3330673";"Lambdasonde Sensor 1 Bank 1 Kurzeit-Verbrauch";"0,78125";"%"
"61,3330673";"Lambdasonde Sensor 1 Bank 1 Spannung";"0,09";"V"
"61,5744726";"Lambdasonde Sensor 2 Bank 1 Spannung";"0,69";"V"
"61,8046626";"Lambdasonde Sensor 1 Bank 1 Kurzeit-Verbrauch";"-1,5625";"%"
"61,8046626";"Lambdasonde Sensor 1 Bank 1 Spannung";"0,085";"V"
"62,0385543";"Lambdasonde Sensor 2 Bank 1 Spannung";"0,68";"V"
"62,2688248";"Lambdasonde Sensor 1 Bank 1 Kurzeit-Verbrauch";"-2,34375";"%"
"62,2688248";"Lambdasonde Sensor 1 Bank 1 Spannung";"0,09";"V"
"62,4867889";"Lambdasonde Sensor 2 Bank 1 Spannung";"0,675";"V"
"62,7114487";"Lambdasonde Sensor 1 Bank 1 Kurzeit-Verbrauch";"-5,46875";"%"
"62,7114487";"Lambdasonde Sensor 1 Bank 1 Spannung";"0,275";"V"
"62,9800299";"Lambdasonde Sensor 2 Bank 1 Spannung";"0,67";"V"
"63,4385341";"Einlaß-Lufttemperatur";"18";"℃"
"63,6576484";"Absolutdruck Einlaßkanal";"96";"kPa"
"63,6617579";"Berechneter Boost";"0";"bar"
"63,8874023";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"64,1884842";"Berechnete Motorlast";"21,5686274509804";"%"
"64,1898358";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"65,1516176";"Motordrehzahl";"2310";"rpm"
"65,1519053";"Berechneter Kraftstoffmengenfluss";"6,18273581371642";"l/h"
"65,1523174";"verbrauchte Spritmenge";"0,00710006128494841";"l"
"65,1523691";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"17,7903070759845";"hp"
"65,1532947";"Durchschnittsverbrauch";"5,97930928127099";"l/100km"
"65,1533493";"verbrauchte Spritmenge (gesamt)";"0,00710006128494841";"l"
"65,1533983";"Treibstoffkosten";"0,0113600980559175";"€"
"65,1714243";"Durchschnittsverbrauch km/l.";"16,7243397683459";"km/l."
"65,1718557";"Treibstoffkosten (gesamt)";"0,0113600980559175";"€"
"65,3794982";"Geschwindigkeit";"66";"km/h"
"65,3797912";"Berechneter momentaner Verbrauch";"9,36778153593398";"l/100km"
"65,379871";"zurückgelegte Strecke";"0,223428998472222";"km"
"65,3799353";"Fahrzeugbeschleunigung";"0,300070824100847";"m_sec2"
"65,3802126";"Berechneter momentaner Verbrauch km/l.";"10,6748860033092";"km/l."
"65,3805361";"Durchschnittsgeschwindigkeit";"18,3434499413375";"km/h"
"65,3805947";"zurückgelegte Strecke (gesamt)";"0,223428998472222";"km"
"65,3821563";"Durchschnittsverbrauch (gesamt)";"3,17777071619964";"l/100km"
"65,6030531";"Absolutdruck Einlaßkanal";"94";"kPa"
"65,603305";"Berechneter Boost";"0";"bar"
"65,8394955";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"66,0577202";"Berechnete Motorlast";"38,0392156862745";"%"
"66,0606337";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"66,2871004";"Motordrehzahl";"2378";"rpm"
"66,2878626";"Berechneter Kraftstoffmengenfluss";"6,2321397091976";"l/h"
"66,2897816";"verbrauchte Spritmenge";"0,00906917282157126";"l"
"66,2901835";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"17,9324626682403";"hp"
"66,2943336";"Durchschnittsverbrauch";"4,05908493686364";"l/100km"
"66,2944978";"verbrauchte Spritmenge (gesamt)";"0,00906917282157126";"l"
"66,2946389";"Treibstoffkosten";"0,014510676514514";"€"
"66,31849";"Durchschnittsverbrauch km/l.";"24,6360944782958";"km/l."
"66,3195811";"Treibstoffkosten (gesamt)";"0,014510676514514";"€"
"66,5069973";"Geschwindigkeit";"68";"km/h"
"66,507627";"Berechneter momentaner Verbrauch";"9,1649113370553";"l/100km"
"66,507788";"zurückgelegte Strecke";"0,24473404825";"km"
"66,5080341";"Fahrzeugbeschleunigung";"0,492509860786178";"m_sec2"
"66,5088309";"Berechneter momentaner Verbrauch km/l.";"10,9111802964948";"km/l."
"66,5094758";"Durchschnittsgeschwindigkeit";"19,5882790225072";"km/h"
"66,5096091";"zurückgelegte Strecke (gesamt)";"0,24473404825";"km"
"66,5135146";"Durchschnittsverbrauch (gesamt)";"3,705725822141";"l/100km"
"66,7518149";"Absolutdruck Einlaßkanal";"94";"kPa"
"66,7525441";"Berechneter Boost";"0";"bar"
"66,9861368";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"67,3658638";"Berechnete Motorlast";"38,8235294117647";"%"
"67,3669165";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"67,612189";"Motordrehzahl";"2460";"rpm"
"67,6131482";"Berechneter Kraftstoffmengenfluss";"6,44704107848028";"l/h"
"67,6145419";"verbrauchte Spritmenge";"0,0114416115883243";"l"
"67,6146372";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"18,5508234499038";"hp"
"67,6164829";"Durchschnittsverbrauch";"4,67512047062473";"l/100km"
"67,6165919";"verbrauchte Spritmenge (gesamt)";"0,0114416115883243";"l"
"67,6166869";"Treibstoffkosten";"0,018306578541319";"€"
"67,6342049";"Durchschnittsverbrauch km/l.";"21,3898231346832";"km/l."
"67,6348482";"Treibstoffkosten (gesamt)";"0,018306578541319";"€"
"67,8295427";"Geschwindigkeit";"70";"km/h"
"67,8303094";"Berechneter momentaner Verbrauch";"9,21005868354325";"l/100km"
"67,8305347";"zurückgelegte Strecke";"0,270454107416667";"km"
"67,8307675";"Fahrzeugbeschleunigung";"0,226682610614767";"m_sec2"
"67,8314742";"Berechneter momentaner Verbrauch km/l.";"10,8576941185709";"km/l."
"67,8324391";"Durchschnittsgeschwindigkeit";"21,0283685514965";"km/h"
"67,8325932";"zurückgelegte Strecke (gesamt)";"0,270454107416667";"km"
"67,8366172";"Durchschnittsverbrauch (gesamt)";"4,23051869968356";"l/100km"
"68,0514039";"Absolutdruck Einlaßkanal";"94";"kPa"
"68,0525764";"Berechneter Boost";"0";"bar"
"68,2776428";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"68,5346736";"Berechnete Motorlast";"40";"%"
"68,5353126";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"69,4627889";"Motordrehzahl";"2552";"rpm"
"69,4644997";"Berechneter Kraftstoffmengenfluss";"6,68814993182182";"l/h"
"69,4668833";"verbrauchte Spritmenge";"0,0148829188779441";"l"
"69,4673499";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"19,2445940829896";"hp"
"69,4702067";"Durchschnittsverbrauch";"5,50293690123744";"l/100km"
"69,4703608";"verbrauchte Spritmenge (gesamt)";"0,0148829188779441";"l"
"69,4705033";"Treibstoffkosten";"0,0238126702047105";"€"
"69,4856508";"Durchschnittsverbrauch km/l.";"18,1721145989359";"km/l."
"69,4867513";"Treibstoffkosten (gesamt)";"0,0238126702047105";"€"
"69,6836316";"Geschwindigkeit";"73";"km/h"
"69,6842049";"Berechneter momentaner Verbrauch";"9,16184922167372";"l/100km"
"69,6843673";"zurückgelegte Strecke";"0,308045692638889";"km"
"69,6845325";"Fahrzeugbeschleunigung";"0,193592251353984";"m_sec2"
"69,6852249";"Berechneter momentaner Verbrauch km/l.";"10,9148270813533";"km/l."
"69,6865268";"Durchschnittsgeschwindigkeit";"23,0290130103138";"km/h"
"69,6866766";"zurückgelegte Strecke (gesamt)";"0,308045692638889";"km"
"69,6905035";"Durchschnittsverbrauch (gesamt)";"4,83139976749839";"l/100km"
"69,9236792";"Absolutdruck Einlaßkanal";"94";"kPa"
"69,9263869";"Berechneter Boost";"0";"bar"
"70,1647673";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"70,395056";"Berechnete Motorlast";"40,7843137254902";"%"
"70,3962348";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"70,6176506";"Motordrehzahl";"2620";"rpm"
"70,6192102";"Berechneter Kraftstoffmengenfluss";"6,86636082342208";"l/h"
